scenario,network,iteration,is_warmup,timestamp,handshake_ms,cert_transfer_ms,ttfb_ms,ttlb_ms,cpu_usr_s,cpu_sys_s,cpu_ms,cpu_pct_time,max_rss_kb
A,edge_loss3,data-072,False,2026-06-24T17:26:48.761497+00:00,103.9724349975586,101.68933868408203,105.3929328918457,106.80365562438965,0.011288999999976568,0.0023909999999887077,13.679999999965275,2%,9360
A,edge_loss3,data-073,False,2026-06-24T17:26:53.165468+00:00,104.01654243469238,101.78709030151367,105.64732551574707,107.09571838378906,0.007260000000030686,0.006317999999993162,13.578000000023849,2%,9632
A,edge_loss3,data-074,False,2026-06-24T17:26:57.561204+00:00,104.01296615600586,101.77493095397949,105.38578033447266,106.82415962219238,0.008195000000000618,0.005463000000020202,13.65800000002082,2%,9264
A,edge_loss3,data-075,False,2026-06-24T17:27:01.952613+00:00,104.00247573852539,101.7611026763916,105.47614097595215,106.89020156860352,0.009905000000003383,0.003761999999994714,13.666999999998097,2%,9464
A,edge_loss3,data-076,False,2026-06-24T17:27:06.349850+00:00,103.99627685546875,101.75943374633789,105.46422004699707,106.78267478942871,0.009849999999971715,0.0038989999999898828,13.748999999961597,2%,9660
A,edge_loss3,data-077,False,2026-06-24T17:27:10.747191+00:00,103.90996932983398,101.68886184692383,105.51810264587402,107.07759857177734,0.008434000000022479,0.005230000000011614,13.664000000034093,2%,9316
A,edge_loss3,data-078,False,2026-06-24T17:27:15.136279+00:00,104.44188117980957,101.67813301086426,105.8650016784668,107.30099678039551,0.0045400000000199725,0.009014000000007627,13.5540000000276,2%,9576
A,edge_loss3,data-079,False,2026-06-24T17:27:19.533474+00:00,103.96146774291992,101.76658630371094,105.33738136291504,106.69994354248047,0.007316000000002987,0.006244999999978518,13.560999999981505,2%,9468
A,edge_loss3,data-080,False,2026-06-24T17:27:23.927232+00:00,103.93285751342773,101.78232192993164,105.48710823059082,106.96768760681152,0.01276100000001179,0.0008559999999988577,13.617000000010648,2%,9504
A,edge_loss3,data-081,False,2026-06-24T17:27:28.332469+00:00,104.31694984436035,101.76634788513184,105.75699806213379,107.31863975524902,0.0073499999999739885,0.006210000000010041,13.55999999998403,2%,9324
A,edge_loss3,data-082,False,2026-06-24T17:27:32.725136+00:00,104.35152053833008,101.77040100097656,105.61871528625488,107.20610618591309,0.00791500000002543,0.005696999999997843,13.612000000023272,2%,9524
A,edge_loss3,data-083,False,2026-06-24T17:27:37.526288+00:00,103.9118766784668,101.74679756164551,105.22913932800293,106.55927658081055,0.006983999999988555,0.006709000000000742,13.692999999989297,1%,9444
A,edge_loss3,data-084,False,2026-06-24T17:27:41.933418+00:00,104.01082038879395,101.78899765014648,105.49473762512207,106.83870315551758,0.007284000000026936,0.006486999999992804,13.77100000001974,2%,9536
A,edge_loss3,data-085,False,2026-06-24T17:27:46.327261+00:00,104.1097640991211,101.72700881958008,105.29041290283203,106.80842399597168,0.006867999999940366,0.006866999999999734,13.7349999999401,2%,9372
A,edge_loss3,data-086,False,2026-06-24T17:27:50.729261+00:00,104.19273376464844,101.7599105834961,105.70478439331055,107.11383819580078,0.005187000000091757,0.008636999999993122,13.82400000008488,2%,9472
A,edge_loss3,data-087,False,2026-06-24T17:27:55.129290+00:00,103.84869575500488,101.73749923706055,105.27276992797852,106.71138763427734,0.0095929999999953,0.0037639999999896645,13.356999999984964,2%,9344
A,edge_loss3,data-089,False,2026-06-24T17:28:03.611647+00:00,103.97887229919434,101.80974006652832,105.40318489074707,106.9788932800293,0.009931999999935215,0.0034039999999890824,13.335999999924297,2%,9368
A,edge_loss3,data-090,False,2026-06-24T17:28:08.006508+00:00,103.9433479309082,101.74727439880371,105.73577880859375,107.15985298156738,0.00735799999995379,0.0060779999999738266,13.435999999927617,2%,9384
A,edge_loss3,data-091,False,2026-06-24T17:28:12.416323+00:00,103.90663146972656,101.74679756164551,105.32951354980469,106.88638687133789,0.010172000000011394,0.0032860000000027867,13.45800000001418,2%,9580
A,edge_loss3,data-092,False,2026-06-24T17:28:16.822169+00:00,103.69396209716797,101.76944732666016,105.34262657165527,106.83870315551758,0.010588999999981752,0.0026850000000138152,13.273999999995567,2%,9448
A,edge_loss3,data-093,False,2026-06-24T17:28:21.224152+00:00,103.42240333557129,101.65810585021973,105.00288009643555,106.34016990661621,0.008387999999968088,0.0048620000000028085,13.249999999970896,2%,9572
A,edge_loss3,data-094,False,2026-06-24T17:28:25.624200+00:00,104.05659675598145,101.7608642578125,105.54242134094238,106.97364807128906,0.010748999999918851,0.002784999999988713,13.533999999907564,2%,9336
A,edge_loss3,data-095,False,2026-06-24T17:28:30.009066+00:00,103.81484031677246,101.64833068847656,105.21817207336426,106.71353340148926,0.008844999999951142,0.004683999999997468,13.52899999994861,2%,9324
A,edge_loss3,data-096,False,2026-06-24T17:28:34.535143+00:00,,,233.98995399475098,235.46266555786133,0.008877999999981512,0.004892000000012331,13.769999999993843,1%,9320
A,edge_loss3,data-097,False,2026-06-24T17:28:38.927339+00:00,103.53708267211914,101.75895690917969,104.89320755004883,106.38165473937988,0.010237999999958447,0.0029619999999965785,13.199999999955025,2%,9468
A,edge_loss3,data-098,False,2026-06-24T17:28:43.321685+00:00,103.64365577697754,101.68218612670898,104.9642562866211,106.63056373596191,0.007955000000038126,0.005950999999981832,13.906000000019958,2%,9400
A,edge_loss3,data-099,False,2026-06-24T17:28:47.706756+00:00,103.8815975189209,101.72700881958008,105.24559020996094,106.94074630737305,0.007491999999956533,0.006082000000020571,13.573999999977104,2%,9424
A,edge_loss3,data-100,False,2026-06-24T17:28:52.099709+00:00,103.76095771789551,101.65834426879883,104.99286651611328,106.50300979614258,0.008879999999976462,0.004655999999982896,13.535999999959358,2%,9536
B,ideal,warmup-01,True,2026-06-24T17:28:56.620495+00:00,9.703636169433594,1.3387203216552734,10.65826416015625,12.553691864013672,0.009213000000045213,0.003421000000003005,12.634000000048218,43%,9320
B,ideal,warmup-02,True,2026-06-24T17:29:00.614508+00:00,3.5130977630615234,1.3360977172851562,4.417181015014648,5.966901779174805,0.009339999999951942,0.003540999999984251,12.880999999936193,56%,9316
B,ideal,warmup-03,True,2026-06-24T17:29:04.611499+00:00,3.171205520629883,1.2412071228027344,4.1065216064453125,5.805015563964844,0.011873000000036882,0.0008559999999988577,12.72900000003574,68%,9340
B,ideal,warmup-04,True,2026-06-24T17:29:08.614070+00:00,2.8765201568603516,1.2049674987792969,3.790616989135742,5.432844161987305,0.010258000000021639,0.0028829999999970823,13.141000000018721,62%,9248
B,ideal,warmup-05,True,2026-06-24T17:29:12.617253+00:00,3.160715103149414,1.1782646179199219,4.12750244140625,5.735158920288086,0.005966000000057647,0.006682000000012067,12.648000000069715,56%,9332
B,ideal,data-001,False,2026-06-24T17:29:16.618407+00:00,3.222942352294922,1.1603832244873047,4.210472106933594,6.042242050170898,0.009320000000002437,0.0034369999999910306,12.756999999993468,62%,9244
B,ideal,data-002,False,2026-06-24T17:29:20.621257+00:00,3.0088424682617188,1.1937618255615234,4.03141975402832,5.481481552124023,0.007327000000032058,0.0054839999999956035,12.811000000027661,62%,9448
B,ideal,data-003,False,2026-06-24T17:29:24.619862+00:00,3.072500228881836,1.1746883392333984,4.0225982666015625,5.487918853759766,0.01051699999993616,0.0029859999999928277,13.502999999928988,68%,9232
B,ideal,data-004,False,2026-06-24T17:29:28.620561+00:00,3.3903121948242188,1.2850761413574219,4.337310791015625,5.842447280883789,0.01066800000000967,0.001873000000017555,12.541000000027225,56%,9272
B,ideal,data-005,False,2026-06-24T17:29:32.617198+00:00,3.5872459411621094,1.3005733489990234,4.4689178466796875,6.128549575805664,0.010873000000060529,0.0020180000000209475,12.891000000081476,58%,9432
B,ideal,data-006,False,2026-06-24T17:29:36.613387+00:00,3.1402111053466797,1.2018680572509766,4.1255950927734375,5.707502365112305,0.007103000000029169,0.005972000000014077,13.075000000043246,62%,9344
B,ideal,data-007,False,2026-06-24T17:29:40.617199+00:00,3.4227371215820312,1.5411376953125,4.398822784423828,6.0558319091796875,0.009912999999983185,0.0035379999999918255,13.45099999997501,62%,9300
B,ideal,data-008,False,2026-06-24T17:29:44.622232+00:00,3.329038619995117,1.3573169708251953,4.257678985595703,5.837202072143555,0.005040000000008149,0.007593000000014172,12.63300000002232,62%,9308
B,ideal,data-009,False,2026-06-24T17:29:48.620076+00:00,3.1609535217285156,1.2943744659423828,4.133701324462891,5.777120590209961,0.006780000000048858,0.006077000000004773,12.857000000053631,62%,9336
B,ideal,data-010,False,2026-06-24T17:29:52.622463+00:00,3.049135208129883,1.3217926025390625,3.9877891540527344,5.538225173950195,0.007075999999983651,0.0054839999999956035,12.559999999979254,62%,9396
B,ideal,data-011,False,2026-06-24T17:29:56.632282+00:00,3.1349658966064453,1.3244152069091797,3.982067108154297,5.776405334472656,0.008841000000074928,0.004069000000015421,12.91000000009035,62%,9336
