scenario,network,iteration,is_warmup,timestamp,handshake_ms,cert_transfer_ms,ttfb_ms,ttlb_ms,cpu_usr_s,cpu_sys_s,cpu_ms,cpu_pct_time,max_rss_kb
A,ideal,data-030,False,2026-06-25T02:20:38.380846+00:00,3.2083988189697266,1.3587474822998047,4.111528396606445,5.78618049621582,0.008901000000001602,0.004242000000001411,13.143000000003013,62%,9360
A,ideal,data-031,False,2026-06-25T02:20:42.385359+00:00,3.5207271575927734,1.3432502746582031,4.3811798095703125,5.850791931152344,0.007636999999995453,0.005494999999999806,13.131999999995259,62%,9336
A,ideal,data-032,False,2026-06-25T02:20:46.377142+00:00,3.2286643981933594,1.3720989227294922,4.1255950927734375,5.711793899536133,0.012030000000002872,0.0010170000000009338,13.047000000003806,68%,9400
A,ideal,data-033,False,2026-06-25T02:20:50.365923+00:00,3.084897994995117,1.3229846954345703,3.9620399475097656,5.57255744934082,0.006675000000001319,0.006191999999998643,12.866999999999962,62%,9444
A,ideal,data-034,False,2026-06-25T02:20:54.363950+00:00,3.426074981689453,1.3155937194824219,4.227161407470703,5.841970443725586,0.006938999999995588,0.006018000000000967,12.956999999996555,62%,9396
A,ideal,data-035,False,2026-06-25T02:20:58.368420+00:00,3.061056137084961,1.3360977172851562,4.210472106933594,5.717754364013672,0.007190000000001362,0.0058169999999968525,13.006999999998214,68%,9396
A,ideal,data-036,False,2026-06-25T02:21:02.363248+00:00,3.2563209533691406,1.3828277587890625,4.093408584594727,5.620002746582031,0.00933700000000215,0.0038140000000019825,13.151000000004132,68%,9580
A,ideal,data-037,False,2026-06-25T02:21:06.357854+00:00,3.4880638122558594,1.3451576232910156,4.451751708984375,5.93113899230957,0.006191000000001168,0.006857000000000113,13.04800000000128,68%,9496
A,ideal,data-038,False,2026-06-25T02:21:10.351292+00:00,3.4797191619873047,1.3515949249267578,4.562854766845703,6.176233291625977,0.010384999999999422,0.0025970000000015148,12.982000000000937,62%,9632
A,ideal,data-039,False,2026-06-25T02:21:14.356353+00:00,3.1120777130126953,1.346588134765625,3.9396286010742188,5.576133728027344,0.0070859999999939305,0.0059580000000032385,13.043999999997169,68%,9484
A,ideal,data-040,False,2026-06-25T02:21:18.365543+00:00,3.185749053955078,1.3360977172851562,4.143714904785156,5.804538726806641,0.009569999999996526,0.003461999999998966,13.031999999995492,62%,9524
A,ideal,data-041,False,2026-06-25T02:21:22.374559+00:00,3.6818981170654297,1.7466545104980469,4.655361175537109,6.186962127685547,0.008670000000002176,0.004744000000002302,13.414000000004478,58%,9368
A,ideal,data-042,False,2026-06-25T02:21:26.368072+00:00,3.2515525817871094,1.3301372528076172,4.198312759399414,6.002664566040039,0.006185999999999581,0.006834999999998814,13.020999999998395,64%,9464
A,ideal,data-043,False,2026-06-25T02:21:30.359361+00:00,3.391265869140625,1.3310909271240234,4.330873489379883,5.884885787963867,0.011111999999997124,0.001881999999998385,12.99399999999551,62%,9628
A,ideal,data-044,False,2026-06-25T02:21:34.356596+00:00,3.099203109741211,1.3339519500732422,3.941059112548828,5.452632904052734,0.009053000000001532,0.003948000000001173,13.001000000002705,68%,9432
A,ideal,data-045,False,2026-06-25T02:21:38.341523+00:00,2.9726028442382812,1.3227462768554688,3.908872604370117,5.290985107421875,0.007441000000000031,0.005480999999999625,12.921999999999656,66%,9568
A,ideal,data-046,False,2026-06-25T02:21:42.339480+00:00,3.299713134765625,1.3093948364257812,4.263162612915039,5.691051483154297,0.011056999999993877,0.0018709999999977356,12.927999999991613,68%,9604
A,ideal,data-047,False,2026-06-25T02:21:46.340416+00:00,3.2210350036621094,1.3439655303955078,3.9598941802978516,5.810737609863281,0.009532999999990466,0.003440999999998695,12.97399999998916,62%,9304
A,ideal,data-048,False,2026-06-25T02:21:50.326215+00:00,3.1502246856689453,1.3580322265625,3.900766372680664,5.5217742919921875,0.012235000000003993,0.0008780000000001564,13.11300000000415,62%,9364
A,ideal,data-049,False,2026-06-25T02:21:54.328338+00:00,3.0837059020996094,1.3320446014404297,4.056215286254883,5.706787109375,0.009804000000002588,0.0031010000000009086,12.905000000003497,62%,9580
A,ideal,data-050,False,2026-06-25T02:21:58.325078+00:00,3.36456298828125,1.3580322265625,4.313230514526367,5.853414535522461,0.007874999999998522,0.0051109999999994216,12.985999999997944,68%,9320
A,ideal,data-051,False,2026-06-25T02:22:02.314440+00:00,3.348827362060547,1.3315677642822266,4.367351531982422,5.814552307128906,0.0071849999999926695,0.005818000000001433,13.002999999994103,68%,9500
A,ideal,data-052,False,2026-06-25T02:22:06.310663+00:00,3.259420394897461,1.3895034790039062,4.140615463256836,5.942344665527344,0.0060320000000047,0.006950999999997265,12.983000000001965,68%,9612
A,ideal,data-053,False,2026-06-25T02:22:10.317451+00:00,3.060579299926758,1.3871192932128906,3.8509368896484375,5.456686019897461,0.008676000000008344,0.004318999999995299,12.995000000003643,62%,9444
A,ideal,data-054,False,2026-06-25T02:22:14.318416+00:00,3.128528594970703,1.3689994812011719,3.904581069946289,5.728483200073242,0.009423999999995658,0.003560999999997705,12.984999999993363,62%,9428
A,ideal,data-055,False,2026-06-25T02:22:18.312476+00:00,3.3376216888427734,1.3456344604492188,4.253864288330078,5.91588020324707,0.010978000000008592,0.0020199999999945817,12.998000000003174,68%,9512
A,ideal,data-056,False,2026-06-25T02:22:22.307584+00:00,3.017902374267578,1.3301372528076172,3.9103031158447266,5.493402481079102,0.007598000000001548,0.00543500000000563,13.033000000007178,62%,9336
A,ideal,data-057,False,2026-06-25T02:22:26.302713+00:00,3.025054931640625,1.4164447784423828,3.8177967071533203,5.494356155395508,0.009389999999996235,0.0036819999999977426,13.071999999993977,62%,9444
A,ideal,data-058,False,2026-06-25T02:22:30.293070+00:00,3.1621456146240234,1.3709068298339844,3.9527416229248047,5.6400299072265625,0.010340999999996825,0.002671999999996899,13.012999999993724,62%,9364
A,ideal,data-059,False,2026-06-25T02:22:34.291880+00:00,3.2606124877929688,1.3613700866699219,4.203081130981445,5.816221237182617,0.0056550000000044065,0.0073610000000030595,13.016000000007466,62%,9416
A,ideal,data-060,False,2026-06-25T02:22:38.280915+00:00,3.1812191009521484,1.3954639434814453,4.038333892822266,5.601167678833008,0.006793999999999301,0.0062380000000032965,13.032000000002597,62%,9428
A,ideal,data-061,False,2026-06-25T02:22:42.277514+00:00,3.4265518188476562,1.3396739959716797,4.4727325439453125,6.06536865234375,0.009112000000001785,0.0037920000000042364,12.904000000006022,62%,9360
A,ideal,data-062,False,2026-06-25T02:22:46.272645+00:00,3.171205520629883,1.3494491577148438,4.024505615234375,5.695343017578125,0.010306999999997402,0.0027430000000023824,13.049999999999784,62%,9512
A,ideal,data-063,False,2026-06-25T02:22:50.267790+00:00,3.2067298889160156,1.3015270233154297,4.163026809692383,5.604267120361328,0.009821999999999775,0.0033920000000051687,13.214000000004944,68%,9392
A,ideal,data-064,False,2026-06-25T02:22:54.256955+00:00,3.1900405883789062,1.3461112976074219,4.0683746337890625,5.710124969482422,0.00814900000000307,0.004691999999998586,12.841000000001657,62%,9316
A,ideal,data-065,False,2026-06-25T02:22:58.260782+00:00,3.0341148376464844,1.3589859008789062,3.9436817169189453,5.328893661499023,0.008715999999992619,0.003936000000003048,12.651999999995667,66%,9344
A,ideal,data-066,False,2026-06-25T02:23:02.254284+00:00,3.326416015625,1.363992691040039,4.152059555053711,5.904674530029297,0.010157000000006633,0.0028980000000018435,13.055000000008476,62%,9472
A,ideal,data-067,False,2026-06-25T02:23:06.251468+00:00,3.125429153442383,1.312255859375,4.054784774780273,5.763769149780273,0.006647999999998433,0.006473999999997204,13.121999999995637,62%,9620
A,ideal,data-068,False,2026-06-25T02:23:10.249987+00:00,3.1998157501220703,1.3277530670166016,4.019260406494141,5.425930023193359,0.009385999999992123,0.003773999999999944,13.159999999992067,62%,9284
A,ideal,data-069,False,2026-06-25T02:23:14.238994+00:00,2.9718875885009766,1.3151168823242188,3.925323486328125,5.364656448364258,0.004424999999997681,0.008335999999999899,12.76099999999758,66%,9568
A,ideal,data-070,False,2026-06-25T02:23:18.236008+00:00,3.311634063720703,1.3539791107177734,4.180908203125,5.706071853637695,0.008878000000009934,0.00395300000000276,12.831000000012693,62%,9408
A,ideal,data-071,False,2026-06-25T02:23:22.229320+00:00,3.1211376190185547,1.3358592987060547,4.038095474243164,5.439281463623047,0.008634000000000697,0.004336000000002116,12.970000000002813,66%,9472
A,ideal,data-072,False,2026-06-25T02:23:26.230783+00:00,3.2923221588134766,1.3353824615478516,4.2858123779296875,5.887746810913086,0.008339000000006536,0.004557999999995843,12.897000000002379,62%,9584
A,ideal,data-073,False,2026-06-25T02:23:30.237373+00:00,3.1671524047851562,1.3403892517089844,4.02522087097168,5.551815032958984,0.008420000000000982,0.004800000000003024,13.220000000004006,62%,9648
A,ideal,data-074,False,2026-06-25T02:23:34.228045+00:00,3.0107498168945312,1.2891292572021484,4.085302352905273,5.507946014404297,0.009875999999991336,0.0030300000000025307,12.905999999993867,68%,9332
A,ideal,data-075,False,2026-06-25T02:23:38.238177+00:00,3.3288002014160156,1.310586929321289,4.159688949584961,5.771636962890625,0.008708000000012817,0.0039039999999985753,12.612000000011392,62%,9388
A,ideal,data-076,False,2026-06-25T02:23:42.222636+00:00,3.1685829162597656,1.3167858123779297,4.008769989013672,5.723237991333008,0.007600999999993974,0.005315000000003067,12.915999999997041,62%,9508
A,ideal,data-077,False,2026-06-25T02:23:46.211010+00:00,3.094911575317383,1.3175010681152344,3.862142562866211,5.494594573974609,0.008381999999997447,0.004509999999996239,12.891999999993686,62%,9632
A,ideal,data-078,False,2026-06-25T02:23:50.212319+00:00,3.2269954681396484,1.3260841369628906,4.029035568237305,5.533695220947266,0.007084000000006085,0.00576600000000127,12.850000000007356,68%,9392
A,ideal,data-079,False,2026-06-25T02:23:54.210033+00:00,3.2110214233398438,1.3055801391601562,4.149913787841797,5.909919738769531,0.008088999999998236,0.005048000000002162,13.137000000000398,68%,9316
A,ideal,data-080,False,2026-06-25T02:23:58.211287+00:00,3.0205249786376953,1.3303756713867188,3.877878189086914,5.407810211181641,0.006643999999994321,0.006343999999998573,12.987999999992894,66%,9408
A,ideal,data-081,False,2026-06-25T02:24:02.213250+00:00,3.1342506408691406,1.3058185577392578,4.067182540893555,5.591154098510742,0.006524999999996339,0.006373000000003515,12.897999999999854,62%,9396
A,ideal,data-082,False,2026-06-25T02:24:06.213527+00:00,3.154754638671875,1.2865066528320312,4.0645599365234375,5.509614944458008,0.006524000000013075,0.006377000000000521,12.901000000013596,62%,9404
A,ideal,data-083,False,2026-06-25T02:24:10.200952+00:00,3.155946731567383,1.3096332550048828,3.951549530029297,5.563020706176758,0.008592999999990525,0.004339999999999122,12.932999999989647,62%,9372
A,ideal,data-084,False,2026-06-25T02:24:14.198788+00:00,3.125905990600586,1.3120174407958984,4.0740966796875,5.679607391357422,0.00920000000000698,0.0037749999999974193,12.9750000000044,68%,9568
A,ideal,data-085,False,2026-06-25T02:24:18.189307+00:00,3.0999183654785156,1.2989044189453125,3.966808319091797,5.746126174926758,0.010212999999993144,0.0030209999999968318,13.233999999989976,68%,9464
A,ideal,data-086,False,2026-06-25T02:24:22.178713+00:00,3.1311511993408203,1.316070556640625,3.9949417114257812,5.559206008911133,0.008468999999990956,0.004863000000000284,13.33199999999124,62%,9612
A,ideal,data-087,False,2026-06-25T02:24:26.184086+00:00,3.2019615173339844,1.3659000396728516,4.2934417724609375,5.8383941650390625,0.010487000000011903,0.0027030000000038967,13.1900000000158,68%,9328
A,ideal,data-088,False,2026-06-25T02:24:30.186166+00:00,3.3690929412841797,1.3132095336914062,4.343986511230469,5.887269973754883,0.005639999999999645,0.007632999999998447,13.272999999998092,62%,9504
A,ideal,data-089,False,2026-06-25T02:24:34.179813+00:00,3.36456298828125,1.3015270233154297,4.228115081787109,5.862712860107422,0.0077760000000068885,0.005327999999998667,13.104000000005556,62%,9304
A,ideal,data-090,False,2026-06-25T02:24:38.181604+00:00,9.537220001220703,1.3031959533691406,11.035919189453125,12.810707092285156,0.009362000000010084,0.0038650000000046703,13.227000000014755,43%,9508
A,ideal,data-091,False,2026-06-25T02:24:42.171810+00:00,3.3447742462158203,1.3103485107421875,4.348516464233398,5.995750427246094,0.010001000000002591,0.0029240000000001487,12.92500000000274,68%,9568
A,ideal,data-092,False,2026-06-25T02:24:46.171748+00:00,3.473520278930664,1.3442039489746094,4.311084747314453,6.159305572509766,0.008434000000008268,0.004808000000004142,13.24200000001241,58%,9524
A,ideal,data-093,False,2026-06-25T02:24:50.176136+00:00,3.130674362182617,1.3246536254882812,3.879070281982422,5.588769912719727,0.00786899999999946,0.005411000000002275,13.280000000001735,68%,9576
A,ideal,data-094,False,2026-06-25T02:24:54.163179+00:00,3.2165050506591797,1.3222694396972656,4.112482070922852,5.701541900634766,0.0101009999999917,0.003464999999998497,13.565999999990197,68%,9576
A,ideal,data-095,False,2026-06-25T02:24:58.152890+00:00,3.1282901763916016,1.283884048461914,4.027605056762695,5.626916885375977,0.006440999999995256,0.006396999999999764,12.83799999999502,62%,9580
A,ideal,data-096,False,2026-06-25T02:25:02.153986+00:00,2.8886795043945312,1.31988525390625,3.7910938262939453,5.326032638549805,0.006732999999996991,0.006520000000001858,13.252999999998849,66%,9388
A,ideal,data-097,False,2026-06-25T02:25:06.153289+00:00,3.053903579711914,1.300811767578125,3.9839744567871094,5.574226379394531,0.006541999999996051,0.006351999999999691,12.893999999995742,62%,9580
A,ideal,data-098,False,2026-06-25T02:25:10.144970+00:00,3.0922889709472656,1.3396739959716797,3.9331912994384766,5.503416061401367,0.007936000000000831,0.005395999999997514,13.331999999998345,62%,9444
A,ideal,data-099,False,2026-06-25T02:25:14.153627+00:00,3.111600875854492,1.323699951171875,3.918886184692383,5.4988861083984375,0.006708000000003267,0.006520000000001858,13.228000000005125,62%,9328
A,ideal,data-100,False,2026-06-25T02:25:18.154450+00:00,3.204822540283203,1.3549327850341797,3.9598941802978516,5.713939666748047,0.008290999999985615,0.004453000000005147,12.743999999990763,62%,9608
A,edge_loss0,warmup-01,True,2026-06-25T02:25:23.068606+00:00,103.6689281463623,101.76301002502441,104.93278503417969,106.33087158203125,0.007772999999986041,0.005934999999993806,13.707999999979847,2%,9472
A,edge_loss0,warmup-02,True,2026-06-25T02:25:27.467686+00:00,103.67035865783691,101.61113739013672,105.11922836303711,106.4462661743164,0.007280000000008613,0.006264000000001602,13.544000000010215,2%,9516
A,edge_loss0,warmup-03,True,2026-06-25T02:25:31.868032+00:00,103.98292541503906,101.70674324035645,105.31926155090332,106.75644874572754,0.00789699999998561,0.005915999999999144,13.812999999984754,2%,9372
A,edge_loss0,warmup-04,True,2026-06-25T02:25:36.261724+00:00,103.96981239318848,101.7768383026123,105.34310340881348,106.73213005065918,0.010119000000003098,0.0031089999999949214,13.22799999999802,2%,9576
A,edge_loss0,warmup-05,True,2026-06-25T02:25:40.663750+00:00,103.66344451904297,101.7446517944336,104.93779182434082,106.57978057861328,0.010875999999996111,0.002861000000002889,13.736999999999,2%,9392
A,edge_loss0,data-001,False,2026-06-25T02:25:45.076898+00:00,103.91473770141602,101.92489624023438,105.31139373779297,106.87065124511719,0.0085420000000056,0.0054100000000048,13.9520000000104,2%,9604
A,edge_loss0,data-002,False,2026-06-25T02:25:49.473011+00:00,103.71613502502441,101.77922248840332,105.1492691040039,106.6133975982666,0.005304999999992788,0.008093999999999824,13.398999999992611,2%,9360
A,edge_loss0,data-003,False,2026-06-25T02:25:53.871326+00:00,103.73449325561523,101.72128677368164,105.20124435424805,106.61482810974121,0.012439999999998008,0.0011909999999986098,13.630999999996618,2%,9432
A,edge_loss0,data-004,False,2026-06-25T02:25:58.273588+00:00,103.8060188293457,101.78017616271973,105.3311824798584,106.80150985717773,0.0095500000000186,0.0036479999999983193,13.198000000016918,2%,9324
A,edge_loss0,data-005,False,2026-06-25T02:26:02.663173+00:00,104.034423828125,101.7603874206543,105.4525375366211,106.91595077514648,0.010615999999998849,0.0030040000000042255,13.620000000003074,2%,9464
A,edge_loss0,data-006,False,2026-06-25T02:26:07.056592+00:00,103.6837100982666,101.75848007202148,105.10063171386719,106.53448104858398,0.009607000000016797,0.004145999999991545,13.753000000008342,2%,9512
A,edge_loss0,data-007,False,2026-06-25T02:26:11.454352+00:00,104.52580451965332,101.74846649169922,106.17780685424805,107.73110389709473,0.00994700000001103,0.003705999999993992,13.653000000005022,2%,9336
A,edge_loss0,data-008,False,2026-06-25T02:26:15.853831+00:00,103.78694534301758,101.76515579223633,105.0567626953125,106.50086402893066,0.006996000000015101,0.006242000000000303,13.238000000015404,2%,9264
A,edge_loss0,data-009,False,2026-06-25T02:26:20.255409+00:00,103.77335548400879,101.78661346435547,105.57961463928223,107.05327987670898,0.008482000000014978,0.0047089999999911925,13.19100000000617,2%,9476
A,edge_loss0,data-010,False,2026-06-25T02:26:24.657302+00:00,103.76739501953125,101.80163383483887,105.21912574768066,106.59456253051758,0.008545999999995502,0.004746000000011463,13.292000000006965,2%,9420
A,edge_loss0,data-011,False,2026-06-25T02:26:29.045175+00:00,103.9118766784668,101.75633430480957,105.37576675415039,106.79435729980469,0.00697199999999043,0.006252000000003477,13.223999999993907,2%,9424
A,edge_loss0,data-012,False,2026-06-25T02:26:33.439139+00:00,103.7282943725586,101.7451286315918,105.04961013793945,106.44865036010742,0.008749999999992042,0.004635000000007494,13.384999999999536,2%,9264
A,edge_loss0,data-013,False,2026-06-25T02:26:37.845570+00:00,103.91044616699219,101.77898406982422,105.24344444274902,106.87088966369629,0.010289000000000215,0.0029960000000102127,13.285000000010427,2%,9256
A,edge_loss0,data-014,False,2026-06-25T02:26:42.238808+00:00,104.4473648071289,101.65286064147949,105.93390464782715,107.67960548400879,0.009917000000001508,0.0037149999999996908,13.632000000001199,2%,9560
A,edge_loss0,data-015,False,2026-06-25T02:26:46.653085+00:00,103.94096374511719,101.76730155944824,105.37266731262207,106.93693161010742,0.008240000000000691,0.005001000000007139,13.24100000000783,2%,9452
A,edge_loss0,data-016,False,2026-06-25T02:26:51.065987+00:00,105.86714744567871,101.67050361633301,107.24496841430664,108.90388488769531,0.007121000000012145,0.006048000000006937,13.169000000019082,2%,9528
A,edge_loss0,data-017,False,2026-06-25T02:26:55.454899+00:00,103.98364067077637,101.64022445678711,105.65757751464844,107.2990894317627,0.008013000000005377,0.0052669999999892525,13.27999999999463,2%,9384
A,edge_loss0,data-018,False,2026-06-25T02:26:59.848731+00:00,103.65533828735352,101.7603874206543,105.04984855651855,106.42194747924805,0.008378000000021757,0.004806000000002086,13.184000000023843,2%,9372
A,edge_loss0,data-019,False,2026-06-25T02:27:04.239018+00:00,103.71828079223633,101.67264938354492,104.87079620361328,106.35042190551758,0.009864999999990687,0.003938000000005104,13.80299999999579,2%,9560
A,edge_loss0,data-020,False,2026-06-25T02:27:08.635458+00:00,103.89041900634766,101.67503356933594,105.10611534118652,106.61768913269043,0.007708000000008042,0.005965000000003329,13.67300000001137,2%,9324
A,edge_loss0,data-021,False,2026-06-25T02:27:13.033061+00:00,104.4459342956543,101.78470611572266,105.8647632598877,107.32030868530273,0.00994700000001103,0.003715999999997166,13.663000000008196,2%,9440
A,edge_loss0,data-022,False,2026-06-25T02:27:17.450528+00:00,103.98721694946289,101.68838500976562,105.19003868103027,106.72235488891602,0.00686999999999216,0.006875000000007958,13.745000000000118,2%,9576
A,edge_loss0,data-023,False,2026-06-25T02:27:21.842682+00:00,104.56156730651855,101.75824165344238,106.40335083007812,108.01267623901367,0.010107000000004973,0.0036339999999910333,13.740999999996006,2%,9620
A,edge_loss0,data-024,False,2026-06-25T02:27:26.245629+00:00,103.89184951782227,101.75776481628418,105.57389259338379,107.18917846679688,0.009825999999975465,0.003628000000006182,13.453999999981647,2%,9372
A,edge_loss0,data-025,False,2026-06-25T02:27:30.650566+00:00,104.05325889587402,101.77016258239746,105.52573204040527,106.9493293762207,0.009297000000003663,0.004227999999997678,13.525000000001342,2%,9360
A,edge_loss0,data-026,False,2026-06-25T02:27:35.042901+00:00,104.17532920837402,101.78780555725098,105.68594932556152,107.10573196411133,0.007128999999991947,0.006469999999993092,13.59899999998504,2%,9308
A,edge_loss0,data-027,False,2026-06-25T02:27:39.436822+00:00,104.25162315368652,101.73821449279785,105.93748092651367,107.6045036315918,0.006923999999997932,0.006902999999994108,13.82699999999204,2%,9476
A,edge_loss0,data-028,False,2026-06-25T02:27:43.836478+00:00,103.84345054626465,101.73463821411133,105.21340370178223,106.58597946166992,0.010696999999993295,0.003181999999995355,13.87899999998865,2%,9424
A,edge_loss0,data-029,False,2026-06-25T02:27:48.231170+00:00,104.07137870788574,101.74703598022461,105.5305004119873,106.91380500793457,0.010596999999989976,0.0031610000000057425,13.757999999995718,2%,9640
A,edge_loss0,data-030,False,2026-06-25T02:27:52.639214+00:00,106.39500617980957,101.73845291137695,108.03055763244629,109.9097728729248,0.007871999999991885,0.005938000000000443,13.809999999992328,2%,9400
