scenario,network,iteration,is_warmup,timestamp,handshake_ms,ttfb_ms,ttlb_ms,cpu_usr_s,cpu_sys_s,cpu_ms,cpu_pct_time,max_rss_kb
A,ideal,warmup-01,True,2026-06-20T16:15:01.745916+00:00,33.83755683898926,36.66257858276367,40.71164131164551,0.01069199999999998,0.003180000000000016,13.871999999999996,21%,9664
A,ideal,warmup-02,True,2026-06-20T16:15:05.130520+00:00,3.23486328125,7.187366485595703,8.531332015991211,0.006172000000000066,0.0068989999999999885,13.071000000000055,57%,9160
A,ideal,warmup-03,True,2026-06-20T16:15:08.534285+00:00,4.365682601928711,6.360530853271484,8.316993713378906,0.008853000000000222,0.004144999999999843,12.998000000000065,52%,9332
A,ideal,warmup-04,True,2026-06-20T16:15:11.931366+00:00,3.765106201171875,5.839347839355469,7.651567459106445,0.007405000000000328,0.005820000000000158,13.225000000000486,55%,9408
A,ideal,warmup-05,True,2026-06-20T16:15:15.313069+00:00,3.141164779663086,5.236387252807617,8.213281631469727,0.007686000000000082,0.005298000000000025,12.984000000000107,52%,9560
A,ideal,data-001,False,2026-06-20T16:15:18.697309+00:00,4.6405792236328125,7.984399795532227,9.675741195678711,0.008812000000000708,0.004345999999999961,13.15800000000067,50%,9392
A,ideal,data-002,False,2026-06-20T16:15:22.104050+00:00,11.467218399047852,13.72981071472168,15.504598617553711,0.007372000000000156,0.005351000000000106,12.723000000000262,38%,9488
A,ideal,data-003,False,2026-06-20T16:15:25.490916+00:00,3.942728042602539,6.534337997436523,8.502721786499023,0.0055560000000003384,0.007290000000000241,12.84600000000058,52%,9324
A,ideal,data-004,False,2026-06-20T16:15:28.879513+00:00,4.948139190673828,7.233858108520508,9.598016738891602,0.009845000000000326,0.003045999999999882,12.891000000000208,55%,9456
A,ideal,data-005,False,2026-06-20T16:15:32.261417+00:00,4.138946533203125,6.359338760375977,8.02755355834961,0.008900999999999826,0.003928000000000154,12.82899999999998,55%,9444
A,ideal,data-006,False,2026-06-20T16:15:35.646294+00:00,4.883050918579102,6.963491439819336,8.690118789672852,0.004655999999998883,0.008534000000000042,13.189999999998925,52%,9424
A,ideal,data-007,False,2026-06-20T16:15:39.038441+00:00,6.610393524169922,9.027719497680664,11.113643646240234,0.011955999999999634,0.0010180000000001854,12.973999999999819,45%,9552
A,ideal,data-008,False,2026-06-20T16:15:42.433049+00:00,4.612207412719727,6.849527359008789,8.40139389038086,0.009938999999999254,0.002886000000000166,12.82499999999942,57%,9388
A,ideal,data-009,False,2026-06-20T16:15:45.832936+00:00,4.563093185424805,7.126808166503906,9.118795394897461,0.0053789999999995786,0.007515999999999856,12.894999999999435,50%,9412
