scenario,network,iteration,is_warmup,timestamp,handshake_ms,ttfb_ms,ttlb_ms,cpu_usr_s,cpu_sys_s,cpu_ms,cpu_pct_time,max_rss_kb
B,edge,data-071,False,2026-06-24T12:30:34.131571+00:00,2.5856494903564453,105.29708862304688,106.77361488342285,0.009954999999990832,0.0036339999999768224,13.588999999967655,2%,9224
B,edge,data-072,False,2026-06-24T12:30:37.917068+00:00,2.2156238555908203,104.88486289978027,106.49943351745605,0.007239000000026863,0.005775999999968917,13.01499999999578,2%,9432
B,edge,data-073,False,2026-06-24T12:30:41.706123+00:00,2.4309158325195312,105.10063171386719,106.49895668029785,0.009390000000053078,0.003916000000003805,13.306000000056883,2%,9256
B,edge,data-074,False,2026-06-24T12:30:45.486720+00:00,2.428293228149414,104.9656867980957,106.66084289550781,0.009496000000012828,0.004203000000018164,13.699000000030992,2%,9232
B,edge,data-075,False,2026-06-24T12:30:49.266905+00:00,2.431631088256836,105.2546501159668,106.86302185058594,0.00957000000005337,0.0038160000000289074,13.386000000082277,2%,9384
B,edge,data-076,False,2026-06-24T12:30:53.046373+00:00,2.485036849975586,105.81684112548828,107.71727561950684,0.011600999999927808,0.0019369999999980791,13.537999999925887,2%,9284
B,edge,data-077,False,2026-06-24T12:30:56.828300+00:00,2.596616744995117,105.43274879455566,106.8880558013916,0.011004000000070846,0.0027959999999893625,13.800000000060209,2%,9384
B,edge,data-078,False,2026-06-24T12:31:00.605350+00:00,2.5742053985595703,105.55171966552734,106.7962646484375,0.006899999999973261,0.0065889999999626525,13.488999999935913,2%,9388
B,edge,data-079,False,2026-06-24T12:31:04.392679+00:00,2.4003982543945312,105.21435737609863,106.74715042114258,0.008949000000029628,0.004437999999993281,13.387000000022908,2%,9416
B,edge,data-080,False,2026-06-24T12:31:08.187281+00:00,2.4194717407226562,105.23748397827148,106.60767555236816,0.011540000000081818,0.0019480000000271502,13.488000000108968,2%,9320
B,edge,data-081,False,2026-06-24T12:31:11.973028+00:00,2.7365684509277344,105.56745529174805,107.11455345153809,0.008466999999996005,0.005235000000027412,13.702000000023418,2%,9248
B,edge,data-082,False,2026-06-24T12:31:15.760202+00:00,2.8319358825683594,105.86977005004883,107.50579833984375,0.011650000000031469,0.0018049999999902866,13.455000000021755,2%,9404
B,edge,data-083,False,2026-06-24T12:31:19.537007+00:00,2.838134765625,105.84545135498047,107.16700553894043,0.008345000000076652,0.005083000000013271,13.428000000089924,2%,9268
B,edge,data-084,False,2026-06-24T12:31:23.321746+00:00,2.274751663208008,105.21578788757324,106.6293716430664,0.00814700000000812,0.005317999999988388,13.464999999996508,2%,9248
B,edge,data-085,False,2026-06-24T12:31:27.110642+00:00,3.004312515258789,105.91411590576172,107.2394847869873,0.008527000000071894,0.0047660000000178115,13.293000000089705,2%,9284
B,edge,data-086,False,2026-06-24T12:31:30.893902+00:00,2.5665760040283203,105.49759864807129,107.24139213562012,0.009597999999982676,0.004188999999996668,13.786999999979344,2%,9236
B,edge,data-087,False,2026-06-24T12:31:35.083301+00:00,2.2683143615722656,104.63857650756836,515.6006813049316,0.012249999999994543,0.0011680000000069413,13.418000000001484,1%,9360
