scenario,network,iteration,is_warmup,timestamp,ttfb_ms,ttlb_ms,cpu_usr_s,cpu_sys_s,cpu_pct_time,max_rss_kb
A,ideal,data-001,False,2026-06-12T09:59:03.143180+00:00,4.579305648803711,7.820367813110352,0.0,0.0,55%,9540
A,ideal,data-002,False,2026-06-12T09:59:06.062500+00:00,5.3005218505859375,8.478164672851562,0.0,0.0,52%,9332
A,ideal,data-003,False,2026-06-12T09:59:09.001779+00:00,6.153345108032227,10.33926010131836,0.0,0.0,62%,9428
A,ideal,data-004,False,2026-06-12T09:59:11.912278+00:00,5.894184112548828,8.915424346923828,0.0,0.0,52%,9388
A,ideal,data-005,False,2026-06-12T09:59:14.835728+00:00,8.90660285949707,13.134956359863281,0.0,0.0,46%,9416
