scenario,network,iteration,is_warmup,timestamp,handshake_ms,ttfb_ms,ttlb_ms,cpu_usr_s,cpu_sys_s,cpu_pct_time,max_rss_kb
B,edge,data-023,False,2026-06-15T11:53:12.248799+00:00,114.52603340148926,114.52603340148926,224.71308708190918,0.0,0.0,2%,9448
B,edge,data-024,False,2026-06-15T11:53:16.152509+00:00,111.9387149810791,111.9387149810791,221.83656692504883,0.0,0.0,2%,9396
B,edge,data-025,False,2026-06-15T11:53:20.057490+00:00,114.73894119262695,217.16880798339844,218.64771842956543,0.0,0.0,2%,9476
B,edge,data-026,False,2026-06-15T11:53:23.961185+00:00,110.36372184753418,213.05298805236816,214.77103233337402,0.0,0.0,2%,9224
B,edge,data-027,False,2026-06-15T11:53:27.862017+00:00,106.88114166259766,213.38176727294922,218.3096408843994,0.0,0.0,2%,9316
B,edge,data-028,False,2026-06-15T11:53:31.762642+00:00,115.8304214477539,115.8304214477539,222.9607105255127,0.0,0.0,1%,9132
B,edge,data-029,False,2026-06-15T11:53:35.968994+00:00,7.508039474487305,7.508039474487305,112.87045478820801,0.0,0.0,1%,9200
B,edge,data-030,False,2026-06-15T11:53:39.873256+00:00,110.50939559936523,215.7306671142578,220.12019157409668,0.01,0.0,2%,9132
B,edge,data-031,False,2026-06-15T11:53:43.780894+00:00,113.6178970336914,113.6178970336914,218.02926063537598,0.0,0.0,2%,9228
B,edge,data-032,False,2026-06-15T11:53:47.673155+00:00,106.04214668273926,208.89854431152344,210.28780937194824,0.0,0.0,2%,9276
B,edge,data-033,False,2026-06-15T11:53:51.585205+00:00,115.05484580993652,115.05484580993652,226.50837898254395,0.0,0.0,2%,9356
B,edge,data-034,False,2026-06-15T11:53:55.491939+00:00,113.15155029296875,215.88635444641113,217.66281127929688,0.0,0.0,2%,9216
B,edge,data-035,False,2026-06-15T11:53:59.385937+00:00,112.52927780151367,112.52927780151367,217.7734375,0.01,0.0,1%,9200
B,edge,data-036,False,2026-06-15T11:54:03.296023+00:00,107.35297203063965,107.35297203063965,212.98885345458984,0.0,0.0,1%,9268
B,edge,data-037,False,2026-06-15T11:54:07.190847+00:00,105.02815246582031,208.24503898620605,210.19482612609863,0.0,0.0,1%,9288
B,edge,data-038,False,2026-06-15T11:54:11.104725+00:00,109.75933074951172,109.75933074951172,219.75302696228027,0.0,0.0,2%,9324
B,edge,data-039,False,2026-06-15T11:54:15.135510+00:00,111.02414131164551,343.6260223388672,346.06027603149414,0.0,0.0,1%,9272
B,edge,data-040,False,2026-06-15T11:54:19.042846+00:00,117.12431907653809,220.67689895629883,222.6564884185791,0.0,0.0,2%,9332
B,edge,data-041,False,2026-06-15T11:54:22.953899+00:00,111.3746166229248,215.2726650238037,217.84543991088867,0.0,0.0,2%,9300
B,edge,data-042,False,2026-06-15T11:54:26.858638+00:00,114.66026306152344,218.55449676513672,221.11058235168457,0.0,0.0,2%,9312
B,edge,data-043,False,2026-06-15T11:54:30.770165+00:00,112.68234252929688,112.68234252929688,217.91648864746094,0.0,0.0,2%,9292
B,edge,data-044,False,2026-06-15T11:54:34.673902+00:00,112.35332489013672,112.35332489013672,216.1273956298828,0.01,0.0,2%,9284
B,edge,data-045,False,2026-06-15T11:54:38.572697+00:00,110.48126220703125,213.2396697998047,214.65134620666504,0.0,0.0,2%,9264
B,edge,data-046,False,2026-06-15T11:54:42.477525+00:00,111.25898361206055,215.05284309387207,216.63451194763184,0.0,0.0,2%,9264
B,edge,data-047,False,2026-06-15T11:54:46.378523+00:00,112.07175254821777,217.0102596282959,220.01981735229492,0.0,0.0,2%,9204
B,edge,data-048,False,2026-06-15T11:54:50.278891+00:00,110.14604568481445,217.07940101623535,221.52972221374512,0.0,0.0,1%,9132
B,edge,data-049,False,2026-06-15T11:54:54.195908+00:00,115.38982391357422,220.83044052124023,222.73874282836914,0.0,0.0,1%,9196
B,edge,data-050,False,2026-06-15T11:54:58.116759+00:00,110.31508445739746,110.31508445739746,220.98112106323242,0.0,0.0,1%,9332
B,edge,data-051,False,2026-06-15T11:55:02.021642+00:00,106.45556449890137,106.45556449890137,216.25852584838867,0.0,0.0,2%,9308
B,edge,data-052,False,2026-06-15T11:55:06.244966+00:00,3.5893917083740234,3.5893917083740234,115.00096321105957,0.0,0.0,1%,9380
B,edge,data-053,False,2026-06-15T11:55:10.152578+00:00,107.91182518005371,107.91182518005371,219.61379051208496,0.01,0.0,1%,9280
B,edge,data-054,False,2026-06-15T11:55:14.049598+00:00,117.05851554870605,117.05851554870605,221.06385231018066,0.0,0.0,2%,9440
B,edge,data-055,False,2026-06-15T11:55:17.948786+00:00,105.14974594116211,105.14974594116211,213.9904499053955,0.0,0.0,1%,9276
B,edge,data-056,False,2026-06-15T11:55:21.855603+00:00,115.77653884887695,115.77653884887695,220.03436088562012,0.0,0.0,2%,9228
B,edge,data-057,False,2026-06-15T11:55:25.759805+00:00,113.38067054748535,219.73752975463867,221.84109687805176,0.0,0.0,2%,9300
B,edge,data-058,False,2026-06-15T11:55:29.650025+00:00,111.08756065368652,111.08756065368652,215.8186435699463,0.0,0.0,2%,9240
B,edge,data-059,False,2026-06-15T11:55:33.567368+00:00,110.23163795471191,216.37630462646484,220.8421230316162,0.0,0.0,2%,9244
B,edge,data-060,False,2026-06-15T11:55:37.471016+00:00,113.40951919555664,113.40951919555664,218.4762954711914,0.0,0.0,1%,9280
B,edge,data-061,False,2026-06-15T11:55:41.368979+00:00,111.41133308410645,111.41133308410645,216.9015407562256,0.0,0.0,2%,9244
B,edge,data-062,False,2026-06-15T11:55:45.280473+00:00,114.36915397644043,218.65558624267578,221.16971015930176,0.0,0.0,1%,9184
B,edge,data-063,False,2026-06-15T11:55:49.188340+00:00,115.70906639099121,221.51875495910645,225.47507286071777,0.0,0.0,2%,9244
B,edge,data-064,False,2026-06-15T11:55:53.109618+00:00,117.01488494873047,221.97937965393066,225.3255844116211,0.0,0.0,2%,9352
B,edge,data-065,False,2026-06-15T11:55:57.004808+00:00,107.30957984924316,211.3974094390869,213.2434844970703,0.0,0.0,1%,9332
B,edge,data-066,False,2026-06-15T11:56:00.909317+00:00,110.8858585357666,110.8858585357666,221.79317474365234,0.0,0.0,1%,9320
B,edge,data-067,False,2026-06-15T11:56:04.805815+00:00,107.61380195617676,107.61380195617676,218.1990146636963,0.01,0.0,1%,9220
B,edge,data-068,False,2026-06-15T11:56:09.010719+00:00,7.751941680908203,112.83445358276367,116.82534217834473,0.0,0.0,1%,9136
B,edge,data-069,False,2026-06-15T11:56:12.916032+00:00,104.93016242980957,211.2579345703125,214.72954750061035,0.0,0.0,1%,9188
B,edge,data-070,False,2026-06-15T11:56:16.816872+00:00,109.50922966003418,109.50922966003418,214.02359008789062,0.0,0.0,2%,9184
B,edge,data-071,False,2026-06-15T11:56:20.731835+00:00,112.65826225280762,216.7961597442627,218.54305267333984,0.0,0.0,2%,9336
B,edge,data-072,False,2026-06-15T11:56:24.646779+00:00,116.74261093139648,219.93780136108398,221.9982147216797,0.0,0.0,2%,9248
B,edge,data-073,False,2026-06-15T11:56:28.556551+00:00,112.69617080688477,219.27666664123535,224.61795806884766,0.0,0.0,2%,9144
B,edge,data-074,False,2026-06-15T11:56:32.476331+00:00,112.29228973388672,217.3304557800293,221.73452377319336,0.0,0.0,2%,9224
B,edge,data-075,False,2026-06-15T11:56:36.392761+00:00,111.34505271911621,214.39623832702637,216.231107711792,0.0,0.0,1%,9388
B,edge,data-076,False,2026-06-15T11:56:40.292069+00:00,116.79220199584961,116.79220199584961,221.47393226623535,0.0,0.0,2%,9196
B,edge,data-077,False,2026-06-15T11:56:44.204411+00:00,108.66904258728027,108.66904258728027,220.05534172058105,0.01,0.0,2%,9356
B,edge,data-078,False,2026-06-15T11:56:48.104565+00:00,109.8167896270752,216.06016159057617,220.28088569641113,0.0,0.0,2%,9444
B,edge,data-079,False,2026-06-15T11:56:52.003233+00:00,111.82379722595215,215.7280445098877,217.70954132080078,0.0,0.0,2%,9416
B,edge,data-080,False,2026-06-15T11:56:55.913252+00:00,115.76008796691895,221.3451862335205,224.67803955078125,0.0,0.0,2%,9284
B,edge,data-081,False,2026-06-15T11:56:59.825644+00:00,112.29586601257324,112.29586601257324,217.63920783996582,0.0,0.0,2%,9308
B,edge,data-082,False,2026-06-15T11:57:03.730191+00:00,111.16695404052734,111.16695404052734,218.3060646057129,0.0,0.0,1%,9132
B,edge,data-083,False,2026-06-15T11:57:07.636709+00:00,112.1830940246582,215.43216705322266,217.44966506958008,0.0,0.0,2%,9380
B,edge,data-084,False,2026-06-15T11:57:11.549310+00:00,108.05940628051758,212.87798881530762,215.74687957763672,0.0,0.0,1%,9300
B,edge,data-085,False,2026-06-15T11:57:15.459699+00:00,114.63713645935059,114.63713645935059,219.2232608795166,0.0,0.0,2%,9380
B,edge,data-086,False,2026-06-15T11:57:19.761897+00:00,112.67709732055664,218.8434600830078,223.10781478881836,0.0,0.0,1%,9244
B,edge,data-087,False,2026-06-15T11:57:23.669944+00:00,110.69631576538086,110.69631576538086,222.04113006591797,0.0,0.0,2%,9368
B,edge,data-088,False,2026-06-15T11:57:27.576934+00:00,114.42232131958008,219.82097625732422,224.5471477508545,0.0,0.0,2%,9276
B,edge,data-089,False,2026-06-15T11:57:31.478002+00:00,111.27567291259766,111.27567291259766,221.71926498413086,0.0,0.0,2%,9296
B,edge,data-090,False,2026-06-15T11:57:35.388687+00:00,114.25399780273438,114.25399780273438,220.74508666992188,0.0,0.0,2%,9440
B,edge,data-091,False,2026-06-15T11:57:39.297970+00:00,115.75078964233398,223.0527400970459,228.32965850830078,0.0,0.0,2%,9396
B,edge,data-092,False,2026-06-15T11:57:43.206251+00:00,111.70625686645508,111.70625686645508,222.11956977844238,0.0,0.0,1%,9136
B,edge,data-093,False,2026-06-15T11:57:47.102158+00:00,111.85741424560547,216.30120277404785,219.14148330688477,0.0,0.0,1%,9200
B,edge,data-094,False,2026-06-15T11:57:50.991947+00:00,106.77504539489746,106.77504539489746,211.57455444335938,0.0,0.0,2%,9204
B,edge,data-095,False,2026-06-15T11:57:54.897153+00:00,110.08000373840332,216.80331230163574,220.0329303741455,0.0,0.0,1%,9336
B,edge,data-096,False,2026-06-15T11:57:58.799858+00:00,112.0455265045166,112.0455265045166,217.6072597503662,0.0,0.0,1%,9376
B,edge,data-097,False,2026-06-15T11:58:02.719242+00:00,111.62781715393066,218.1715965270996,223.06537628173828,0.0,0.0,1%,9376
B,edge,data-098,False,2026-06-15T11:58:06.626606+00:00,111.85193061828613,215.7738208770752,218.32680702209473,0.0,0.0,1%,9240
B,edge,data-099,False,2026-06-15T11:58:10.548876+00:00,115.48972129821777,115.48972129821777,225.2969741821289,0.0,0.0,2%,9364
B,edge,data-100,False,2026-06-15T11:58:14.462481+00:00,115.14496803283691,115.14496803283691,225.94237327575684,0.0,0.0,2%,9132
C,ideal,data-001,False,2026-06-15T11:59:26.247954+00:00,5.687475204467773,7.55620002746582,9.309053421020508,0.0,0.0,55%,9600
C,ideal,data-002,False,2026-06-15T11:59:29.632359+00:00,3.9072036743164062,5.774974822998047,7.471323013305664,0.0,0.0,55%,9524
C,ideal,data-003,False,2026-06-15T11:59:33.025272+00:00,14.68658447265625,14.68658447265625,19.012928009033203,0.0,0.0,36%,9524
C,ideal,data-004,False,2026-06-15T11:59:36.417070+00:00,4.453182220458984,4.453182220458984,8.765220642089844,0.0,0.0,50%,9660
C,ideal,data-005,False,2026-06-15T11:59:39.811389+00:00,5.347967147827148,7.224321365356445,8.873224258422852,0.01,0.0,55%,9648
C,ideal,data-006,False,2026-06-15T11:59:43.207152+00:00,14.304637908935547,16.67189598083496,18.564462661743164,0.0,0.0,33%,9772
C,ideal,data-007,False,2026-06-15T11:59:46.594215+00:00,7.672548294067383,7.672548294067383,11.473894119262695,0.01,0.0,43%,9628
C,ideal,data-008,False,2026-06-15T11:59:49.985209+00:00,5.511760711669922,5.511760711669922,9.356975555419922,0.0,0.0,55%,9688
C,ideal,data-009,False,2026-06-15T11:59:53.383891+00:00,10.361909866333008,10.361909866333008,14.774560928344727,0.0,0.0,42%,9516
C,ideal,data-010,False,2026-06-15T11:59:56.771946+00:00,6.404876708984375,8.629083633422852,10.571718215942383,0.01,0.0,50%,9692
C,ideal,data-011,False,2026-06-15T12:00:00.159668+00:00,6.036996841430664,6.036996841430664,9.70315933227539,0.0,0.0,52%,9652
C,ideal,data-012,False,2026-06-15T12:00:03.552619+00:00,5.320072174072266,7.261037826538086,9.205818176269531,0.01,0.0,55%,9760
C,ideal,data-013,False,2026-06-15T12:00:06.946325+00:00,6.005048751831055,8.022069931030273,9.961843490600586,0.0,0.0,47%,9512
C,ideal,data-014,False,2026-06-15T12:00:10.333419+00:00,5.308389663696289,5.308389663696289,9.632587432861328,0.0,0.0,47%,9628
C,ideal,data-015,False,2026-06-15T12:00:13.722549+00:00,5.862236022949219,7.9746246337890625,9.653806686401367,0.0,0.0,47%,9524
C,ideal,data-016,False,2026-06-15T12:00:17.116052+00:00,13.838529586791992,13.838529586791992,19.2415714263916,0.0,0.0,32%,9840
C,ideal,data-017,False,2026-06-15T12:00:20.500373+00:00,5.414009094238281,7.301568984985352,8.961677551269531,0.0,0.0,55%,9592
C,ideal,data-018,False,2026-06-15T12:00:23.888547+00:00,5.079984664916992,6.992816925048828,8.507490158081055,0.0,0.0,55%,9572
C,ideal,data-019,False,2026-06-15T12:00:27.275097+00:00,5.165815353393555,5.165815353393555,8.89730453491211,0.0,0.0,55%,9592
C,ideal,data-020,False,2026-06-15T12:00:30.673532+00:00,11.681079864501953,11.681079864501953,15.69223403930664,0.0,0.0,37%,9500
C,ideal,data-021,False,2026-06-15T12:00:34.060325+00:00,3.7393569946289062,6.011962890625,8.278608322143555,0.0,0.0,57%,9656
C,ideal,data-022,False,2026-06-15T12:00:37.468365+00:00,13.07368278503418,13.07368278503418,17.0743465423584,0.0,0.0,35%,9552
C,ideal,data-023,False,2026-06-15T12:00:40.858536+00:00,6.796836853027344,6.796836853027344,10.632753372192383,0.0,0.0,45%,9560
C,ideal,data-024,False,2026-06-15T12:00:44.255240+00:00,5.361318588256836,5.361318588256836,9.10329818725586,0.0,0.0,55%,9616
C,ideal,data-025,False,2026-06-15T12:00:47.659108+00:00,14.374732971191406,18.57781410217285,20.792722702026367,0.0,0.0,31%,9664
C,ideal,data-026,False,2026-06-15T12:00:51.053658+00:00,7.745981216430664,7.745981216430664,11.938095092773438,0.01,0.0,43%,9708
C,ideal,data-027,False,2026-06-15T12:00:54.442692+00:00,5.789518356323242,5.789518356323242,9.8419189453125,0.0,0.0,47%,9640
C,ideal,data-028,False,2026-06-15T12:00:57.846645+00:00,5.823850631713867,5.823850631713867,10.12420654296875,0.0,0.0,47%,9700
C,ideal,data-029,False,2026-06-15T12:01:01.232042+00:00,3.829479217529297,6.253957748413086,7.958650588989258,0.0,0.0,63%,9460
C,ideal,data-030,False,2026-06-15T12:01:04.635530+00:00,14.380216598510742,14.380216598510742,18.739700317382812,0.01,0.0,36%,9784
C,ideal,data-031,False,2026-06-15T12:01:08.025071+00:00,4.510164260864258,6.52313232421875,8.994102478027344,0.0,0.0,55%,9696
C,ideal,data-032,False,2026-06-15T12:01:11.421125+00:00,6.029844284057617,8.21375846862793,9.82356071472168,0.0,0.0,52%,9696
C,ideal,data-033,False,2026-06-15T12:01:14.809203+00:00,3.415346145629883,3.415346145629883,7.094383239746094,0.01,0.0,61%,9528
C,ideal,data-034,False,2026-06-15T12:01:18.203358+00:00,5.241632461547852,7.370948791503906,9.016990661621094,0.0,0.0,50%,9736
C,ideal,data-035,False,2026-06-15T12:01:21.613289+00:00,13.267755508422852,15.750885009765625,17.832279205322266,0.0,0.0,37%,9548
C,ideal,data-036,False,2026-06-15T12:01:25.005581+00:00,10.364055633544922,10.364055633544922,14.81938362121582,0.0,0.0,42%,9684
C,ideal,data-037,False,2026-06-15T12:01:28.403645+00:00,10.699748992919922,10.699748992919922,14.615058898925781,0.0,0.0,38%,9492
C,ideal,data-038,False,2026-06-15T12:01:31.797075+00:00,11.24715805053711,11.24715805053711,15.583515167236328,0.0,0.0,40%,9732
C,ideal,data-039,False,2026-06-15T12:01:35.189972+00:00,9.012937545776367,9.012937545776367,12.909650802612305,0.01,0.0,50%,9752
C,ideal,data-040,False,2026-06-15T12:01:38.583305+00:00,10.08296012878418,12.187957763671875,13.962507247924805,0.0,0.0,44%,9600
C,ideal,data-041,False,2026-06-15T12:01:41.968846+00:00,5.127429962158203,5.127429962158203,8.810997009277344,0.0,0.0,57%,9592
C,ideal,data-042,False,2026-06-15T12:01:45.367742+00:00,13.980388641357422,13.980388641357422,18.782615661621094,0.01,0.0,36%,9616
C,ideal,data-043,False,2026-06-15T12:01:48.769776+00:00,5.507707595825195,5.507707595825195,9.39178466796875,0.01,0.0,47%,9792
C,ideal,data-044,False,2026-06-15T12:01:52.168983+00:00,5.631208419799805,7.688283920288086,9.42373275756836,0.0,0.0,50%,9460
C,ideal,data-045,False,2026-06-15T12:01:55.557175+00:00,10.846376419067383,13.746976852416992,15.655040740966797,0.0,0.0,40%,9588
C,ideal,data-046,False,2026-06-15T12:01:58.952748+00:00,10.695219039916992,10.695219039916992,14.950037002563477,0.01,0.0,40%,9844
C,ideal,data-047,False,2026-06-15T12:02:02.351650+00:00,9.270906448364258,11.482477188110352,13.243436813354492,0.0,0.0,44%,9464
C,ideal,data-048,False,2026-06-15T12:02:05.738197+00:00,5.564212799072266,7.741689682006836,9.598493576049805,0.0,0.0,52%,9460
C,ideal,data-049,False,2026-06-15T12:02:09.132245+00:00,5.316019058227539,5.316019058227539,9.968757629394531,0.01,0.0,50%,9704
C,ideal,data-050,False,2026-06-15T12:02:12.533120+00:00,15.491008758544922,15.491008758544922,19.93107795715332,0.01,0.0,35%,9640
C,ideal,data-051,False,2026-06-15T12:02:15.925332+00:00,9.801387786865234,12.127399444580078,13.928890228271484,0.01,0.0,44%,9596
C,ideal,data-052,False,2026-06-15T12:02:19.317046+00:00,4.563808441162109,6.463289260864258,8.724212646484375,0.0,0.0,50%,9692
C,ideal,data-053,False,2026-06-15T12:02:22.709536+00:00,10.20193099975586,10.20193099975586,14.698982238769531,0.0,0.0,42%,9680
C,ideal,data-054,False,2026-06-15T12:02:26.103430+00:00,6.459951400756836,8.548736572265625,10.392189025878906,0.0,0.0,45%,9460
C,ideal,data-055,False,2026-06-15T12:02:29.496975+00:00,9.424924850463867,11.50059700012207,13.195276260375977,0.0,0.0,41%,9596
C,ideal,data-056,False,2026-06-15T12:02:32.893104+00:00,5.176782608032227,7.416009902954102,9.273529052734375,0.0,0.0,55%,9660
C,ideal,data-057,False,2026-06-15T12:02:36.289101+00:00,4.164457321166992,4.164457321166992,8.031845092773438,0.0,0.0,52%,9512
C,ideal,data-058,False,2026-06-15T12:02:39.682883+00:00,4.384517669677734,4.384517669677734,8.44264030456543,0.0,0.0,52%,9596
C,ideal,data-059,False,2026-06-15T12:02:43.090915+00:00,10.022163391113281,11.903524398803711,13.815641403198242,0.01,0.0,44%,9520
C,ideal,data-060,False,2026-06-15T12:02:46.479388+00:00,10.03718376159668,10.03718376159668,13.947486877441406,0.0,0.0,40%,9700
C,ideal,data-061,False,2026-06-15T12:02:49.871536+00:00,8.636951446533203,8.636951446533203,13.199329376220703,0.0,0.0,45%,9600
C,ideal,data-062,False,2026-06-15T12:02:53.275084+00:00,7.453441619873047,7.453441619873047,11.564254760742188,0.0,0.0,43%,9596
C,ideal,data-063,False,2026-06-15T12:02:56.672056+00:00,7.322072982788086,9.651660919189453,11.508464813232422,0.0,0.0,47%,9692
C,ideal,data-064,False,2026-06-15T12:03:00.073858+00:00,8.9263916015625,10.878801345825195,12.619256973266602,0.0,0.0,50%,9644
C,ideal,data-065,False,2026-06-15T12:03:03.466757+00:00,5.283355712890625,7.459163665771484,9.354352951049805,0.01,0.0,55%,9632
C,ideal,data-066,False,2026-06-15T12:03:06.854365+00:00,4.607915878295898,4.607915878295898,8.509635925292969,0.01,0.0,52%,9636
C,ideal,data-067,False,2026-06-15T12:03:10.245357+00:00,6.8531036376953125,9.199857711791992,10.841846466064453,0.0,0.0,50%,9540
C,ideal,data-068,False,2026-06-15T12:03:13.639393+00:00,4.46629524230957,6.4754486083984375,8.273839950561523,0.0,0.0,57%,9504
C,ideal,data-069,False,2026-06-15T12:03:17.026927+00:00,5.253791809082031,7.507085800170898,9.179353713989258,0.0,0.0,50%,9696
C,ideal,data-070,False,2026-06-15T12:03:20.420337+00:00,9.481430053710938,12.173175811767578,14.02139663696289,0.0,0.0,44%,9492
C,ideal,data-071,False,2026-06-15T12:03:23.826488+00:00,5.559206008911133,5.559206008911133,9.330034255981445,0.0,0.0,55%,9576
C,ideal,data-072,False,2026-06-15T12:03:27.218596+00:00,7.2650909423828125,7.2650909423828125,11.90495491027832,0.0,0.0,47%,9724
C,ideal,data-073,False,2026-06-15T12:03:30.610657+00:00,11.29007339477539,14.105558395385742,16.132116317749023,0.0,0.0,35%,9624
C,ideal,data-074,False,2026-06-15T12:03:34.015344+00:00,5.1288604736328125,5.1288604736328125,8.937358856201172,0.0,0.0,55%,9460
C,ideal,data-075,False,2026-06-15T12:03:37.417974+00:00,11.7034912109375,11.7034912109375,16.565322875976562,0.0,0.0,39%,9536
C,ideal,data-076,False,2026-06-15T12:03:40.819077+00:00,5.817413330078125,5.817413330078125,9.741067886352539,0.0,0.0,57%,9728
C,ideal,data-077,False,2026-06-15T12:03:44.208511+00:00,4.173517227172852,6.821155548095703,10.236740112304688,0.01,0.0,50%,9732
C,ideal,data-078,False,2026-06-15T12:03:47.602854+00:00,7.193326950073242,10.248422622680664,13.501167297363281,0.0,0.0,37%,9604
C,ideal,data-079,False,2026-06-15T12:03:50.989891+00:00,5.359172821044922,5.359172821044922,9.33074951171875,0.0,0.0,50%,9568
C,ideal,data-080,False,2026-06-15T12:03:54.378996+00:00,5.538225173950195,5.538225173950195,9.376049041748047,0.01,0.0,50%,9460
C,ideal,data-081,False,2026-06-15T12:03:57.766412+00:00,5.462646484375,5.462646484375,10.102033615112305,0.0,0.0,52%,9700
C,ideal,data-082,False,2026-06-15T12:04:01.160292+00:00,5.826473236083984,8.84389877319336,11.211872100830078,0.0,0.0,45%,9572
C,ideal,data-083,False,2026-06-15T12:04:04.560653+00:00,5.104780197143555,10.384321212768555,12.403249740600586,0.0,0.0,43%,9640
C,ideal,data-084,False,2026-06-15T12:04:07.956318+00:00,4.877328872680664,4.877328872680664,12.512922286987305,0.0,0.0,41%,9628
C,ideal,data-085,False,2026-06-15T12:04:11.354296+00:00,4.6482086181640625,4.6482086181640625,11.933565139770508,0.0,0.0,47%,9680
C,ideal,data-086,False,2026-06-15T12:04:14.750995+00:00,5.143880844116211,7.9326629638671875,12.29238510131836,0.0,0.0,45%,9676
C,ideal,data-087,False,2026-06-15T12:04:18.142522+00:00,3.7689208984375,5.913734436035156,8.100271224975586,0.0,0.0,47%,9760
C,ideal,data-088,False,2026-06-15T12:04:21.537757+00:00,4.174709320068359,4.174709320068359,7.862091064453125,0.0,0.0,57%,9788
C,ideal,data-089,False,2026-06-15T12:04:24.939920+00:00,6.034612655639648,10.342121124267578,12.531518936157227,0.0,0.0,41%,9608
C,ideal,data-090,False,2026-06-15T12:04:28.331884+00:00,4.453420639038086,4.453420639038086,8.091211318969727,0.0,0.0,57%,9632
C,ideal,data-091,False,2026-06-15T12:04:31.732351+00:00,11.130809783935547,13.653755187988281,15.245676040649414,0.01,0.0,44%,9592
C,ideal,data-092,False,2026-06-15T12:04:35.123427+00:00,5.867242813110352,8.225440979003906,10.024547576904297,0.0,0.0,47%,9656
C,ideal,data-093,False,2026-06-15T12:04:38.504704+00:00,5.239009857177734,7.094383239746094,8.940458297729492,0.0,0.0,55%,9696
C,ideal,data-094,False,2026-06-15T12:04:41.898310+00:00,5.003690719604492,5.003690719604492,8.971452713012695,0.0,0.0,55%,9660
C,ideal,data-095,False,2026-06-15T12:04:45.281604+00:00,4.876136779785156,4.876136779785156,8.478879928588867,0.0,0.0,57%,9492
C,ideal,data-096,False,2026-06-15T12:04:48.670056+00:00,4.487037658691406,6.603240966796875,8.134841918945312,0.01,0.0,57%,9800
C,ideal,data-097,False,2026-06-15T12:04:52.075645+00:00,4.933595657348633,9.60540771484375,12.319564819335938,0.0,0.0,47%,9660
C,ideal,data-098,False,2026-06-15T12:04:55.466817+00:00,10.21122932434082,10.21122932434082,13.793230056762695,0.0,0.0,44%,9600
C,ideal,data-099,False,2026-06-15T12:04:58.859348+00:00,4.847526550292969,7.758140563964844,9.873390197753906,0.0,0.0,52%,9512
C,ideal,data-100,False,2026-06-15T12:05:02.252134+00:00,5.738258361816406,7.791042327880859,9.471416473388672,0.0,0.0,55%,9460
C,edge,data-001,False,2026-06-15T12:06:25.001560+00:00,110.74995994567871,110.74995994567871,220.8535671234131,0.0,0.0,2%,9456
C,edge,data-002,False,2026-06-15T12:06:28.905712+00:00,106.86469078063965,212.4960422515869,216.03989601135254,0.0,0.0,2%,9532
C,edge,data-003,False,2026-06-15T12:06:33.860021+00:00,117.89941787719727,222.03660011291504,224.0469455718994,0.0,0.0,0%,9524
C,edge,data-004,False,2026-06-15T12:06:37.758969+00:00,109.51709747314453,109.51709747314453,219.73133087158203,0.0,0.0,2%,9596
C,edge,data-005,False,2026-06-15T12:06:41.660406+00:00,113.32154273986816,113.32154273986816,223.66809844970703,0.0,0.0,2%,9600
C,edge,data-006,False,2026-06-15T12:06:45.564319+00:00,107.66148567199707,212.27407455444336,214.5066261291504,0.0,0.0,2%,9600
C,edge,data-007,False,2026-06-15T12:06:49.454761+00:00,106.62245750427246,106.62245750427246,212.16154098510742,0.0,0.0,2%,9632
C,edge,data-008,False,2026-06-15T12:06:53.353067+00:00,106.4145565032959,106.4145565032959,212.3250961303711,0.01,0.0,2%,9576
C,edge,data-009,False,2026-06-15T12:06:57.254215+00:00,108.53242874145508,108.53242874145508,214.2643928527832,0.01,0.0,2%,9624
C,edge,data-010,False,2026-06-15T12:07:01.162589+00:00,108.7496280670166,215.6071662902832,219.50244903564453,0.0,0.0,2%,9572
C,edge,data-011,False,2026-06-15T12:07:05.063007+00:00,107.8493595123291,107.8493595123291,214.4641876220703,0.0,0.0,2%,9596
C,edge,data-012,False,2026-06-15T12:07:08.969513+00:00,107.73372650146484,211.31014823913574,213.3347988128662,0.01,0.0,2%,9632
C,edge,data-013,False,2026-06-15T12:07:12.872521+00:00,105.19886016845703,209.11645889282227,211.04931831359863,0.0,0.0,2%,9532
C,edge,data-014,False,2026-06-15T12:07:16.773932+00:00,109.0688705444336,109.0688705444336,215.78598022460938,0.0,0.0,2%,9512
C,edge,data-015,False,2026-06-15T12:07:20.683705+00:00,105.99637031555176,105.99637031555176,211.65180206298828,0.0,0.0,2%,9524
C,edge,data-016,False,2026-06-15T12:07:24.578064+00:00,107.38825798034668,107.38825798034668,213.51265907287598,0.0,0.0,2%,9492
C,edge,data-017,False,2026-06-15T12:07:28.478409+00:00,106.24504089355469,209.08188819885254,211.1074924468994,0.0,0.0,2%,9628
C,edge,data-018,False,2026-06-15T12:07:32.378211+00:00,109.51757431030273,215.18373489379883,218.9505100250244,0.0,0.0,2%,9600
C,edge,data-019,False,2026-06-15T12:07:36.275137+00:00,107.41829872131348,107.41829872131348,216.30382537841797,0.0,0.0,2%,9660
C,edge,data-020,False,2026-06-15T12:07:40.177967+00:00,109.84683036804199,214.09034729003906,215.82841873168945,0.0,0.0,2%,9632
C,edge,data-021,False,2026-06-15T12:07:44.096238+00:00,106.39262199401855,106.39262199401855,218.6141014099121,0.0,0.0,2%,9704
C,edge,data-022,False,2026-06-15T12:07:48.120354+00:00,107.7871322631836,339.4775390625,341.3517475128174,0.0,0.0,1%,9564
