scenario,network,iteration,is_warmup,timestamp,handshake_time_ms,ttfb_ms,ttlb_ms,cpu_peak_pct,cpu_mean_pct,ram_peak_bytes,cpu_usr_s,cpu_sys_s,cpu_pct_time,max_rss_kb
A,ideal,data-001,False,2026-06-12T08:21:03.083863+00:00,,4.05573844909668,8.202314376831055,95.0,31.666666666666668,9613312,,,,
A,ideal,data-002,False,2026-06-12T08:21:06.355117+00:00,,3.7109851837158203,6.876468658447266,0.0,0.0,9076736,,,,
A,ideal,data-003,False,2026-06-12T08:21:09.642358+00:00,,9.279012680053711,13.710975646972656,0.0,0.0,9703424,,,,
A,ideal,data-004,False,2026-06-12T08:21:12.915139+00:00,,4.059314727783203,7.32111930847168,0.0,0.0,9211904,,,,
A,ideal,data-005,False,2026-06-12T08:21:16.270098+00:00,,8.63957405090332,12.422323226928711,0.0,0.0,9605120,,,,
